nombre;estacion;evento;tiempo;max;min;promedio;stdev;latitud;longitud;fecha;hora
escenario2/data/HY/2018-09-02-1729-22S.LC08__001_00_01;LC08;HY;83;-71;-110;-91.5263253;4.137752255;-23.389544;-67.732438;2018-09-02;172922
escenario2/data/HY/2018-09-02-1743-20S.LC09__001_00_01;LC09;HY;80;96;53;73.4700625;3.817555336;-23.334163;-67.750619;2018-09-02;174320
escenario2/data/HY/2018-09-03-2023-22S.LC08__001_00_01;LC08;HY;88;-59;-82;-70.35482955;2.501580063;-23.389544;-67.732438;2018-09-03;202322
escenario2/data/HY/2018-09-04-1824-07S.LC09__001_00_01;LC09;HY;66;120;87;102.7443939;3.833204067;-23.334163;-67.750619;2018-09-04;182407
escenario2/data/HY/2018-09-04-2021-22S.LC05__001_00_01;LC05;HY;68;-32;-54;-42.10426471;3.420699884;-23.357636;-67.76967;2018-09-04;202122
escenario2/data/HY/2018-09-06-1753-40S.LC05__001_00_01;LC05;HY;60;-28;-60;-41.98025;3.411650618;-23.357636;-67.76967;2018-09-06;175340
escenario2/data/HY/2018-09-11-2236-57S.LC05__001_00_01;LC05;HY;23;-11;-73;-40.63913043;5.014998299;-23.357636;-67.76967;2018-09-11;223657
escenario2/data/HY/2018-09-17-1746-30S.LC05__001_00_01;LC05;HY;80;-39;-76;-58.7209375;3.974221511;-23.357636;-67.76967;2018-09-17;174630
escenario2/data/HY/2018-09-18-1812-50S.LC05__001_00_01;LC05;HY;60;-26;-68;-45.82183333;4.167664011;-23.357636;-67.76967;2018-09-18;181250
escenario2/data/HY/2018-09-18-2100-26S.LC05__001_00_01;LC05;HY;20;129;-190;-35.372;22.89027339;-23.357636;-67.76967;2018-09-18;210026
escenario2/data/HY/2018-09-21-1724-30S.LC05__001_00_01;LC05;HY;80;-23;-46;-33.69375;2.787778854;-23.357636;-67.76967;2018-09-21;172430
escenario2/data/HY/2018-09-21-1738-35S.LC09__001_00_01;LC09;HY;65;151;100;125.0936154;5.249901611;-23.334163;-67.750619;2018-09-21;173835
escenario2/data/HY/2018-09-23-1749-38S.LC09__001_00_01;LC09;HY;67;164;99;128.9417164;4.316900841;-23.334163;-67.750619;2018-09-23;174938
escenario2/data/HY/2018-09-23-2147-31S.LC09__001_00_01;LC09;HY;64;56;2;27.0215625;5.283435559;-23.334163;-67.750619;2018-09-23;214731
escenario2/data/HY/2018-09-24-2020-10S.LC05__001_00_01;LC05;HY;80;19;-39;-6.5728125;6.370621896;-23.357636;-67.76967;2018-09-24;202010
escenario2/data/HY/2018-09-25-1847-20S.LC05__001_00_01;LC05;HY;90;51;-103;-20.01705556;5.942650755;-23.357636;-67.76967;2018-09-25;184720
escenario2/data/HY/2018-09-28-1904-23S.LC05__001_00_01;LC05;HY;97;3;-17;-5.822474227;2.330596592;-23.357636;-67.76967;2018-09-28;190423
escenario2/data/HY/2018-09-28-2032-51S.LC05__001_00_01;LC05;HY;99;18;-16;0.066818182;4.006513633;-23.357636;-67.76967;2018-09-28;203251
escenario2/data/HY/2018-09-28-2043-23S.LC05__001_00_01;LC05;HY;59;23;-21;-0.412881356;5.513315484;-23.357636;-67.76967;2018-09-28;204323
escenario2/data/HY/2018-09-30-2033-10S.LC05__001_00_01;LC05;HY;60;21;-50;-12.62875;7.285322466;-23.357636;-67.76967;2018-09-30;203310
escenario2/data/HY/2018-09-30-2315-04S.LC05__001_00_01;LC05;HY;66;-31;-50;-40.20378788;2.090885897;-23.357636;-67.76967;2018-09-30;231504
escenario2/data/HY/2018-10-01-2115-40S.LC05__001_00_01;LC05;HY;100;22;-32;-4.48495;8.489609738;-23.357636;-67.76967;2018-10-01;211540
escenario2/data/HY/2018-10-02-2030-51S.LC04__001_00_01;LC04;HY;84;79;12;41.92220238;6.253529092;-23.32962;-67.793049;2018-10-02;203051
escenario2/data/HY/2018-10-02-2037-55S.LC05__001_00_01;LC05;HY;115;20;-28;-6.293608696;5.842737076;-23.357636;-67.76967;2018-10-02;203755
escenario2/data/HY/2018-10-03-1827-00S.LC05__001_00_01;LC05;HY;100;22;-17;2.15275;4.041882907;-23.357636;-67.76967;2018-10-03;182700
escenario2/data/HY/2018-10-03-2008-10S.LC05__001_00_01;LC05;HY;80;48;-26;8.54225;10.7425132;-23.357636;-67.76967;2018-10-03;200810
escenario2/data/HY/2018-10-04-1749-19S.LC05__001_00_01;LC05;HY;61;25;-53;-7.76647541;7.26285005;-23.357636;-67.76967;2018-10-04;174919
escenario2/data/HY/2018-10-06-1845-41S.LC05__001_00_01;LC05;HY;59;17;-30;-6.837372881;5.865013464;-23.357636;-67.76967;2018-10-06;184541
escenario2/data/HY/2018-10-08-1931-12S.LC05__001_00_01;LC05;HY;68;-8;-36;-20.73720588;3.322857269;-23.357636;-67.76967;2018-10-08;193112
escenario2/data/HY/2018-10-08-2252-51S.LC05__001_00_01;LC05;HY;44;-31;-52;-42.09136364;2.180193477;-23.357636;-67.76967;2018-10-08;225251
escenario2/data/HY/2018-10-09-1732-29S.LC09__001_00_01;LC09;HY;131;132;84;106.1600382;4.304311525;-23.334163;-67.750619;2018-10-09;173229
escenario2/data/HY/2018-10-09-1805-40S.LC05__001_00_01;LC05;HY;70;1;-42;-21.93757143;4.709439134;-23.357636;-67.76967;2018-10-09;180540
escenario2/data/HY/2018-10-09-1812-10S.LC04__001_00_01;LC04;HY;70;90;7;47.42514286;8.579117294;-23.32962;-67.793049;2018-10-09;181210
escenario2/data/HY/2018-10-09-1813-42S.LC06__001_00_01;LC06;HY;108;-56;-144;-100.8444907;8.049668283;-23.395901;-67.709903;2018-10-09;181342
escenario2/data/HY/2018-10-10-1742-31S.LC08__001_00_01;LC08;HY;179;24;-90;-37.30851955;12.83042104;-23.389544;-67.732438;2018-10-10;174231
escenario2/data/HY/2018-10-10-2223-00S.LC05__001_00_01;LC05;HY;50;17;-62;-18.3713;9.066842687;-23.357636;-67.76967;2018-10-10;222300
escenario2/data/HY/2018-10-16-1840-40S.LC05__001_00_01;LC05;HY;80;24;-33;-7.2085625;8.387039954;-23.357636;-67.76967;2018-10-16;184040
escenario2/data/HY/2018-10-17-2037-55S.LC05__001_00_01;LC05;HY;125;34;-44;-2.25648;7.626620353;-23.357636;-67.76967;2018-10-17;203755
escenario2/data/HY/2018-10-18-0522-10S.LC05__001_00_01;LC05;HY;60;-122;-136;-129.0194167;1.828944958;-23.357636;-67.76967;2018-10-18;052210
escenario2/data/HY/2018-10-18-1733-30S.LC06__001_00_01;LC06;HY;70;-37;-77;-58.083;5.213413702;-23.395901;-67.709903;2018-10-18;173330
escenario2/data/HY/2018-10-18-1804-40S.LC04__001_00_01;LC04;HY;80;113;21;67.567875;10.06650476;-23.32962;-67.793049;2018-10-18;180440
escenario2/data/HY/2018-10-18-2121-40S.LC05__001_00_01;LC05;HY;110;32;1;15.82245455;4.310792521;-23.357636;-67.76967;2018-10-18;212140
escenario2/data/HY/2018-10-19-2022-40S.LC05__001_00_01;LC05;HY;60;46;9;27.66983333;4.160627754;-23.357636;-67.76967;2018-10-19;202240
escenario2/data/HY/2018-10-19-2150-28S.LC09__001_00_01;LC09;HY;72;44;7;25.02354167;3.764075615;-23.334163;-67.750619;2018-10-19;215028
escenario2/data/LP/2018-03-03-2214-05S.LC05__001_00_01;LC05;LP;36;45;23;34.66333333;2.529929731;-23.357636;-67.76967;2018-03-03;221405
escenario2/data/LP/2018-03-04-0413-33S.LC05__001_00_01;LC05;LP;177;-78;-132;-101.3722599;4.941649234;-23.357636;-67.76967;2018-03-04;041333
escenario2/data/LP/2018-03-04-0624-10S.LC05__001_00_01;LC05;LP;9;-115;-132;-123.4594444;2.145931479;-23.357636;-67.76967;2018-03-04;062410
escenario2/data/LP/2018-03-04-0739-00S.LC05__001_00_01;LC05;LP;110;-113;-142;-129.8983636;2.866299016;-23.357636;-67.76967;2018-03-04;073900
escenario2/data/LP/2018-03-04-1408-50S.LC01__001_00_01;LC01;LP;250;-55;-82;-70.19694;2.9945742;-23.418386;-67.700677;2018-03-04;140850
escenario2/data/LP/2018-03-04-1733-10S.LC06__001_00_01;LC06;LP;35;20;-83;-40.50342857;9.238165539;-23.395901;-67.709903;2018-03-04;173310
escenario2/data/LP/2018-03-04-1738-22S.LC06__001_00_01;LC06;LP;78;-3;-79;-40.36224359;8.106810849;-23.395901;-67.709903;2018-03-04;173822
escenario2/data/LP/2018-03-04-1901-22S.LC01__001_00_01;LC01;LP;118;167;-82;34.57987288;25.32493532;-23.418386;-67.700677;2018-03-04;190122
escenario2/data/LP/2018-03-04-2022-00S.LC05__001_00_01;LC05;LP;85;106;10;60.14547059;8.016700404;-23.357636;-67.76967;2018-03-04;202200
escenario2/data/LP/2018-03-05-0544-48S.LC08__001_00_01;LC08;LP;27;-6;-391;-193.4942593;45.68174492;-23.389544;-67.732438;2018-03-05;054448
escenario2/data/LP/2018-03-05-1025-51S.LC06__001_00_01;LC06;LP;22;-193;-209;-199.8270455;2.175032998;-23.395901;-67.709903;2018-03-05;102551
escenario2/data/LP/2018-03-05-1038-43S.LC05__001_00_01;LC05;LP;34;-141;-155;-147.6142647;1.836845775;-23.357636;-67.76967;2018-03-05;103843
escenario2/data/LP/2018-03-05-1849-32S.LC03__001_00_01;LC03;LP;118;194;49;117.119322;11.57037053;-23.37644;-67.709105;2018-03-05;184932
escenario2/data/LP/2018-03-06-0140-44S.LC05__001_00_01;LC05;LP;71;-47;-61;-53.74274648;1.607755256;-23.357636;-67.76967;2018-03-06;014044
escenario2/data/LP/2018-03-06-0556-11S.LC06__001_00_01;LC06;LP;29;-152;-170;-161.527069;2.27466368;-23.395901;-67.709903;2018-03-06;055611
escenario2/data/LP/2018-03-06-0742-40S.LC01__001_00_01;LC01;LP;80;-105;-119;-112.2188125;1.710353352;-23.418386;-67.700677;2018-03-06;074240
escenario2/data/LP/2018-03-06-1151-35S.LC05__001_00_01;LC05;LP;24;-138;-155;-146.1322917;2.153727137;-23.357636;-67.76967;2018-03-06;115135
escenario2/data/LP/2018-03-06-1232-50S.LC08__001_00_01;LC08;LP;40;-165;-179;-171.259;1.924816615;-23.389544;-67.732438;2018-03-06;123250
escenario2/data/LP/2018-03-06-1415-35S.LC05__001_00_01;LC05;LP;46;-60;-84;-73.6398913;2.508896343;-23.357636;-67.76967;2018-03-06;141535
escenario2/data/LP/2018-03-06-1919-20S.LC04__001_00_01;LC04;LP;120;139;96;117.3337083;3.955493701;-23.32962;-67.793049;2018-03-06;191920
escenario2/data/LP/2018-03-07-0601-38S.B2DA__001_00_01;B2DA;LP;10;131;-735;-339.6204;99.49827689;-23.366721;-67.732697;2018-03-07;060138
escenario2/data/LP/2018-03-07-0611-54S.B2DA__001_00_01;B2DA;LP;14;-71;-655;-341.0888571;66.0065048;-23.366721;-67.732697;2018-03-07;061154
escenario2/data/LP/2018-03-07-0615-41S.B2DA__001_00_01;B2DA;LP;129;-72;-635;-340.9642636;53.18962489;-23.366721;-67.732697;2018-03-07;061541
escenario2/data/LP/2018-03-07-0934-37S.B2DA__001_00_01;B2DA;LP;13;-51;-610;-348.7103077;64.38994607;-23.366721;-67.732697;2018-03-07;093437
escenario2/data/LP/2018-03-07-0952-43S.LC05__001_00_01;LC05;LP;22;-130;-142;-136.1588636;1.627040978;-23.357636;-67.76967;2018-03-07;095243
escenario2/data/LP/2018-03-07-1058-48S.LC07__001_00_01;LC07;LP;25;-253;-268;-261.162;1.921081987;-23.377927;-67.720104;2018-03-07;105848
escenario2/data/LP/2018-03-07-1353-00S.LC10__001_00_01;LC10;LP;23;-14;-45;-31.36021739;3.756910149;-23.371784;-67.734025;2018-03-07;135300
escenario2/data/LP/2018-03-08-1201-07S.LC05__001_00_01;LC05;LP;18;-125;-143;-133.3744444;2.381249024;-23.357636;-67.76967;2018-03-08;120107
escenario2/data/LP/2018-03-09-1324-20S.LC08__001_00_01;LC08;LP;140;-118;-138;-127.4170357;2.184223252;-23.389544;-67.732438;2018-03-09;132420
escenario2/data/LP/2018-03-09-1409-27S.B2DA__001_00_01;B2DA;LP;213;3410;-3742;-202.1265822;546.7016082;-23.366721;-67.732697;2018-03-09;140927
escenario2/data/LP/2018-03-09-1812-39S.LC05__001_00_01;LC05;LP;26;37;23;30.27403846;1.81651056;-23.357636;-67.76967;2018-03-09;181239
escenario2/data/LP/2018-03-09-1848-09S.B2DA__001_00_01;B2DA;LP;26;1547;-1698;-124.1120769;326.2090771;-23.366721;-67.732697;2018-03-09;184809
escenario2/data/LP/2018-03-10-0511-17S.B2DA__001_00_01;B2DA;LP;148;997;-1572;-347.8087027;235.9551986;-23.366721;-67.732697;2018-03-10;051117
escenario2/data/LP/2018-03-10-0538-50S.B2DA__001_00_01;B2DA;LP;15;40;-765;-348.2424;79.45582867;-23.366721;-67.732697;2018-03-10;053850
escenario2/data/LP/2018-03-10-1040-51S.B2DA__001_00_01;B2DA;LP;12;-193;-567;-352.6358333;43.51978725;-23.366721;-67.732697;2018-03-10;104051
escenario2/data/LP/2018-03-10-2017-26S.B2DA__001_00_01;B2DA;LP;66;4596;-5337;-114.8192121;1199.68817;-23.366721;-67.732697;2018-03-10;201726
escenario2/data/LP/2018-03-11-0319-55S.B2DA__001_00_01;B2DA;LP;9;87;-722;-308.364;86.29805427;-23.366721;-67.732697;2018-03-11;031955
escenario2/data/LP/2018-03-11-0345-10S.B2DA__001_00_01;B2DA;LP;35;-195;-439;-307.4524571;26.72503743;-23.366721;-67.732697;2018-03-11;034510
escenario2/data/LP/2018-03-11-0415-02S.B2DA__001_00_01;B2DA;LP;14;-199;-424;-307.1211429;26.80265251;-23.366721;-67.732697;2018-03-11;041502
escenario2/data/LP/2018-03-11-2221-45S.LC10__001_00_01;LC10;LP;22;-49;-130;-89.12318182;8.168081385;-23.371784;-67.734025;2018-03-11;222145
escenario2/data/LP/2018-03-11-2236-40S.LC06__001_00_01;LC06;LP;130;670;-801;-59.62088462;130.7764987;-23.395901;-67.709903;2018-03-11;223640
escenario2/data/LP/2018-03-11-2319-20S.LC10__001_00_01;LC10;LP;120;-61;-188;-130.9614583;13.14274412;-23.371784;-67.734025;2018-03-11;231920
escenario2/data/LP/2018-03-12-0350-12S.LC10__001_00_01;LC10;LP;18;-173;-206;-186.6183333;3.14181432;-23.371784;-67.734025;2018-03-12;035012
escenario2/data/LP/2018-03-12-0912-53S.LC10__001_00_01;LC10;LP;11;-191;-207;-199.3477273;2.234338283;-23.371784;-67.734025;2018-03-12;091253
escenario2/data/LP/2018-03-13-0054-10S.LC05__001_00_01;LC05;LP;45;-20;-34;-26.81888889;1.675668652;-23.357636;-67.76967;2018-03-13;005410
escenario2/data/LP/2018-03-13-0343-49S.B2DA__001_00_01;B2DA;LP;11;611;-1164;-307.5436364;254.6914128;-23.366721;-67.732697;2018-03-13;034349
escenario2/data/LP/2018-03-13-0903-58S.B2DA__001_00_01;B2DA;LP;14;-40;-571;-316.1485714;70.08475021;-23.366721;-67.732697;2018-03-13;090358
escenario2/data/LP/2018-03-13-0936-40S.LC08__001_00_01;LC08;LP;192;-164;-193;-178.8864323;2.768751087;-23.389544;-67.732438;2018-03-13;093640
escenario2/data/LP/2018-03-13-1349-34S.LC08__001_00_01;LC08;LP;19;-65;-86;-75.48394737;2.706766414;-23.389544;-67.732438;2018-03-13;134934
escenario2/data/LP/2018-03-14-0452-09S.LC08__001_00_01;LC08;LP;27;-133;-203;-165.8759259;6.729136073;-23.389544;-67.732438;2018-03-14;045209
escenario2/data/LP/2018-03-14-0703-45S.LC10__001_00_01;LC10;LP;22;-178;-213;-194.0190909;3.623170271;-23.371784;-67.734025;2018-03-14;070345
escenario2/data/LP/2018-03-15-0039-26S.LC05__001_00_01;LC05;LP;20;-29;-41;-34.5445;1.61369754;-23.357636;-67.76967;2018-03-15;003926
escenario2/data/LP/2018-03-15-0056-06S.LC10__001_00_01;LC10;LP;18;-163;-204;-185.0725;5.947643733;-23.371784;-67.734025;2018-03-15;005606
escenario2/data/LP/2018-03-15-0135-38S.LC10__001_00_01;LC10;LP;142;-162;-210;-188.4775704;5.063267721;-23.371784;-67.734025;2018-03-15;013538
escenario2/data/LP/2018-03-15-0602-53S.B2DA__001_00_01;B2DA;LP;25;148;-779;-319.20256;98.04601414;-23.366721;-67.732697;2018-03-15;060253
escenario2/data/LP/2018-03-15-0605-10S.B2DA__001_00_01;B2DA;LP;15;41;-737;-319.4526667;86.09150651;-23.366721;-67.732697;2018-03-15;060510
escenario2/data/LP/2018-03-15-0906-48S.LC09__001_00_01;LC09;LP;30;-137;-149;-142.6748333;1.808986817;-23.334163;-67.750619;2018-03-15;090648
escenario2/data/LP/2018-03-15-1014-15S.B2DA__001_00_01;B2DA;LP;20;134;-742;-320.6956;90.13470775;-23.366721;-67.732697;2018-03-15;101415
escenario2/data/LP/2018-03-15-1136-42S.B2DA__001_00_01;B2DA;LP;17;498;-795;-306.7921176;119.1960173;-23.366721;-67.732697;2018-03-15;113642
escenario2/data/LP/2018-03-15-1704-50S.B2DA__001_00_01;B2DA;LP;10;23679;-21174;-60.3772;5042.675464;-23.366721;-67.732697;2018-03-15;170450
escenario2/data/LP/2018-03-16-0302-50S.LC10__001_00_01;LC10;LP;30;-171;-192;-183.0516667;2.646947403;-23.371784;-67.734025;2018-03-16;030250
escenario2/data/LP/2018-03-16-0323-14S.LC08__001_00_01;LC08;LP;12;-154;-167;-160.52875;1.928515864;-23.389544;-67.732438;2018-03-16;032314
escenario2/data/LP/2018-03-16-0358-16S.LC05__001_00_01;LC05;LP;21;-80;-98;-89.46809524;2.088387665;-23.357636;-67.76967;2018-03-16;035816
escenario2/data/LP/2018-03-16-0427-50S.LC05__001_00_01;LC05;LP;14;-88;-100;-94.60392857;1.624780951;-23.357636;-67.76967;2018-03-16;042750
escenario2/data/LP/2018-03-16-0716-21S.LC06__001_00_01;LC06;LP;9;-154;-166;-159.6955556;1.732558231;-23.395901;-67.709903;2018-03-16;071621
escenario2/data/LP/2018-03-16-0725-05S.B2DA__001_00_01;B2DA;LP;20;80;-657;-306.4241;69.0459502;-23.366721;-67.732697;2018-03-16;072505
escenario2/data/LP/2018-03-16-0933-18S.LC10__001_00_01;LC10;LP;100;-202;-218;-209.96195;1.816398138;-23.371784;-67.734025;2018-03-16;093318
escenario2/data/LP/2018-03-17-0011-50S.LC03__001_00_01;LC03;LP;32;85;-77;7.111875;13.12238008;-23.37644;-67.709105;2018-03-17;001150
escenario2/data/LP/2018-03-17-0358-57S.LC09__001_00_01;LC09;LP;58;142;-400;-122.0493966;62.99139836;-23.334163;-67.750619;2018-03-17;035857
escenario2/data/LP/2018-03-17-0525-27S.B2DA__001_00_01;B2DA;LP;41;3867;-4484;-310.5162439;988.3291371;-23.366721;-67.732697;2018-03-17;052527
escenario2/data/LP/2018-03-19-1253-14S.LC08__001_00_01;LC08;LP;271;-72;-146;-110.955738;8.167432419;-23.389544;-67.732438;2018-03-19;125314
escenario2/data/LP/2018-03-20-0136-39S.LC01__001_00_01;LC01;LP;182;-35;-62;-48.7057967;2.674309898;-23.418386;-67.700677;2018-03-20;013639
escenario2/data/LP/2018-03-20-1140-46S.LC03__001_00_01;LC03;LP;30;-107;-124;-114.8891667;2.002469136;-23.37644;-67.709105;2018-03-20;114046
escenario2/data/LP/2018-03-20-1719-50S.LC10__001_00_01;LC10;LP;70;163;108;133.5926429;7.08838004;-23.371784;-67.734025;2018-03-20;171950
escenario2/data/LP/2018-03-21-0531-26S.LC09__001_00_01;LC09;LP;22;-91;-128;-110.3836364;4.372289337;-23.334163;-67.750619;2018-03-21;053126
escenario2/data/LP/2018-03-21-0538-05S.LC08__001_00_01;LC08;LP;25;-154;-171;-161.2046;2.0819075;-23.389544;-67.732438;2018-03-21;053805
escenario2/data/LP/2018-03-21-1015-30S.LC08__001_00_01;LC08;LP;40;-144;-175;-159.879;3.255857644;-23.389544;-67.732438;2018-03-21;101530
escenario2/data/LP/2018-03-21-1425-47S.LC09__001_00_01;LC09;LP;17;92;69;81.08117647;2.592500229;-23.334163;-67.750619;2018-03-21;142547
escenario2/data/LP/2018-03-22-0307-00S.LC10__001_00_01;LC10;LP;45;-150;-217;-181.4637778;7.40807511;-23.371784;-67.734025;2018-03-22;030700
escenario2/data/LP/2018-03-22-0418-04S.LC10__001_00_01;LC10;LP;146;-169;-210;-188.5801712;4.028572265;-23.371784;-67.734025;2018-03-22;041804
escenario2/data/LP/2018-03-22-0925-30S.LC10__001_00_01;LC10;LP;10;-175;-213;-193.8735;4.734923204;-23.371784;-67.734025;2018-03-22;092530
escenario2/data/LP/2018-03-22-1735-29S.B2DA__001_00_01;B2DA;LP;80;1992;-2834;-45.402775;354.7023268;-23.366721;-67.732697;2018-03-22;173529
escenario2/data/LP/2018-03-22-2100-32S.LC05__001_00_01;LC05;LP;128;85;37;59.67390625;3.923555513;-23.357636;-67.76967;2018-03-22;210032
escenario2/data/LP/2018-03-22-2337-53S.B2DA__001_00_01;B2DA;LP;67;7182;-5601;-268.6930448;195.0527776;-23.366721;-67.732697;2018-03-22;233753
escenario2/data/LP/2018-03-23-1126-41S.B2DA__001_00_01;B2DA;LP;13;-66;-563;-314.8572308;56.52738684;-23.366721;-67.732697;2018-03-23;112641
escenario2/data/LP/2018-03-24-0528-40S.LC10__001_00_01;LC10;LP;60;-201;-218;-209.3991667;2.094357333;-23.371784;-67.734025;2018-03-24;052840
escenario2/data/LP/2018-03-24-1338-20S.LC10__001_00_01;LC10;LP;105;-2;-117;-61.3412381;7.151518946;-23.371784;-67.734025;2018-03-24;133820
escenario2/data/LP/2018-03-25-0626-45S.LC05__001_00_01;LC05;LP;117;-101;-120;-109.4317094;1.936236455;-23.357636;-67.76967;2018-03-25;062645
escenario2/data/LP/2018-03-25-0917-30S.LC05__001_00_01;LC05;LP;91;-122;-164;-140.1048901;4.294378927;-23.357636;-67.76967;2018-03-25;091730
escenario2/data/LP/2018-03-25-0936-32S.B2DA__001_00_01;B2DA;LP;20;70;-747;-371.3115;75.68969063;-23.366721;-67.732697;2018-03-25;093632
escenario2/data/LP/2018-03-25-1458-14S.LC09__001_00_01;LC09;LP;21;130;13;74.06119048;13.23261909;-23.334163;-67.750619;2018-03-25;145814
escenario2/data/LP/2018-03-25-2034-08S.LC10__001_00_01;LC10;LP;52;42;-134;-42.13865385;20.83081589;-23.371784;-67.734025;2018-03-25;203408
escenario2/data/LP/2018-03-26-0440-02S.LC10__001_00_01;LC10;LP;18;-217;-239;-226.8322222;2.667221933;-23.371784;-67.734025;2018-03-26;044002
escenario2/data/LP/2018-03-26-1226-43S.LC09__001_00_01;LC09;LP;21;-132;-147;-138.6328571;1.821293739;-23.334163;-67.750619;2018-03-26;122643
escenario2/data/LP/2018-03-26-1721-10S.LC10__001_00_01;LC10;LP;105;90;29;60.5447619;6.815032138;-23.371784;-67.734025;2018-03-26;172110
escenario2/data/LP/2018-03-26-1721-13S.LC10__001_00_01;LC10;LP;96;90;29;60.53942708;6.981277617;-23.371784;-67.734025;2018-03-26;172113
escenario2/data/LP/2018-03-27-1118-18S.LC08__001_00_01;LC08;LP;27;-164;-213;-190.2677778;5.183749418;-23.389544;-67.732438;2018-03-27;111818
escenario2/data/LP/2018-03-27-1743-12S.LC06__001_00_01;LC06;LP;63;-25;-135;-80.37380952;12.00832171;-23.395901;-67.709903;2018-03-27;174312
escenario2/data/LP/2018-03-28-0114-09S.LC09__001_00_01;LC09;LP;61;-103;-122;-112.2840984;2.223335905;-23.334163;-67.750619;2018-03-28;011409
escenario2/data/LP/2018-03-28-0414-38S.LC10__001_00_01;LC10;LP;122;-43;-350;-184.2489754;34.95456798;-23.371784;-67.734025;2018-03-28;041438
escenario2/data/LP/2018-03-28-2307-05S.B2DA__001_00_01;B2DA;LP;15;72;-604;-299.2950667;71.10438338;-23.366721;-67.732697;2018-03-28;230705
escenario2/data/LP/2018-03-29-1132-54S.LC10__001_00_01;LC10;LP;86;1276;-1999;-225.5839535;339.1912273;-23.371784;-67.734025;2018-03-29;113254
escenario2/data/LP/2018-03-29-1823-25S.B2DA__001_00_01;B2DA;LP;98;594;-1080;-237.1037551;172.2082784;-23.366721;-67.732697;2018-03-29;182325
escenario2/data/LP/2018-03-30-0131-20S.LC10__001_00_01;LC10;LP;125;-180;-206;-192.8668;2.925668771;-23.371784;-67.734025;2018-03-30;013120
escenario2/data/LP/2018-03-30-0602-24S.B2DA__001_00_01;B2DA;LP;176;889;-1656;-327.6280227;216.7640987;-23.366721;-67.732697;2018-03-30;060224
escenario2/data/LP/2018-03-30-0629-22S.LC10__001_00_01;LC10;LP;163;-178;-247;-211.3855521;5.513366343;-23.371784;-67.734025;2018-03-30;062922
escenario2/data/LP/2018-03-30-0745-40S.B2DA__001_00_01;B2DA;LP;100;-143;-484;-335.1039;29.96042631;-23.366721;-67.732697;2018-03-30;074540
escenario2/data/LP/2018-03-30-0951-57S.B2DA__001_00_01;B2DA;LP;86;7151;-6915;-344.5476512;1346.811471;-23.366721;-67.732697;2018-03-30;095157
escenario2/data/LP/2018-03-30-2058-00S.B2DA__001_00_01;B2DA;LP;12;4031;-4838;-241.4086667;1047.510523;-23.366721;-67.732697;2018-03-30;205800
escenario2/data/LP/2018-03-30-2214-03S.B2DA__001_00_01;B2DA;LP;72;910;-1593;-277.3313056;217.0457051;-23.366721;-67.732697;2018-03-30;221403
